timestamp,sensor_id,roll,pitch,yaw
2025-07-14T17:04:21.822141,2,-0.23,-0.76,-0.5
2025-07-14T17:04:21.842623,4,0.18,0.04,-0.0
2025-07-14T17:04:21.843300,6,0.0,-0.01,-0.0
2025-07-14T17:04:21.843935,2,-0.24,-0.75,-0.5
2025-07-14T17:04:21.844520,4,0.17,0.03,0.0
2025-07-14T17:04:21.864930,6,-0.01,0.0,-0.0
2025-07-14T17:04:21.865499,2,-0.22,-0.74,-0.5
2025-07-14T17:04:21.865977,4,0.17,0.04,-0.0
2025-07-14T17:04:21.866546,6,-0.0,0.0,-0.0
2025-07-14T17:04:21.867195,2,-0.22,-0.75,-0.5
2025-07-14T17:04:21.886345,4,0.17,0.02,0.0
2025-07-14T17:04:21.886500,6,0.0,0.01,-0.0
2025-07-14T17:04:21.886639,2,-0.23,-0.75,-0.5
2025-07-14T17:04:21.886759,4,0.17,0.03,0.0
2025-07-14T17:04:21.899785,6,0.01,0.01,-0.0
2025-07-14T17:04:21.900268,2,-0.23,-0.75,-0.5
2025-07-14T17:04:21.900776,4,0.17,0.02,0.0
2025-07-14T17:04:21.918258,6,-0.0,-0.02,-0.0
2025-07-14T17:04:21.918810,2,-0.23,-0.75,-0.5
2025-07-14T17:04:21.919271,4,0.16,0.03,0.0
2025-07-14T17:04:21.935776,6,-0.0,-0.01,0.0
2025-07-14T17:04:21.936270,2,-0.24,-0.75,-0.5
2025-07-14T17:04:21.936701,4,0.17,0.02,0.0
2025-07-14T17:04:21.937131,6,-0.02,0.01,0.0
2025-07-14T17:04:21.954682,2,-0.23,-0.75,-0.5
2025-07-14T17:04:21.955185,4,0.18,0.02,0.0
2025-07-14T17:04:21.955658,6,0.0,0.01,0.01
2025-07-14T17:04:21.956163,2,-0.23,-0.76,-0.5
2025-07-14T17:04:21.973920,4,0.18,0.02,0.0
2025-07-14T17:04:21.974133,6,-0.0,0.0,0.01
2025-07-14T17:04:21.974426,2,-0.24,-0.76,-0.5
2025-07-14T17:04:21.974666,4,0.18,0.03,0.0
2025-07-14T17:04:21.989444,6,-0.01,0.01,0.0
2025-07-14T17:04:21.989892,2,-0.23,-0.75,-0.5
2025-07-14T17:04:21.990224,4,0.16,0.05,-0.0
2025-07-14T17:04:22.011346,6,-0.01,-0.01,0.01
2025-07-14T17:04:22.012060,2,-0.23,-0.76,-0.5
2025-07-14T17:04:22.012382,4,0.17,0.06,-0.0
2025-07-14T17:04:22.012672,6,-0.0,-0.0,0.0
2025-07-14T17:04:22.032130,2,-0.24,-0.76,-0.51
2025-07-14T17:04:22.032469,4,0.16,0.04,-0.0
2025-07-14T17:04:22.032659,6,-0.01,0.01,0.0
2025-07-14T17:04:22.032841,2,-0.23,-0.76,-0.51
2025-07-14T17:04:22.049769,4,0.18,0.03,-0.0
2025-07-14T17:04:22.050019,6,-0.0,0.0,0.0
2025-07-14T17:04:22.050272,2,-0.23,-0.75,-0.5
2025-07-14T17:04:22.050522,4,0.16,0.04,-0.0
2025-07-14T17:04:22.077069,6,-0.0,-0.0,0.0
2025-07-14T17:04:22.077905,2,-0.23,-0.75,-0.5
2025-07-14T17:04:22.078256,4,0.17,0.04,-0.0
2025-07-14T17:04:22.078569,6,-0.0,-0.01,0.01
2025-07-14T17:04:22.078864,2,-0.23,-0.74,-0.5
2025-07-14T17:04:22.079105,4,0.17,0.02,-0.0
2025-07-14T17:04:22.098073,6,0.01,0.01,0.01
2025-07-14T17:04:22.098281,2,-0.24,-0.75,-0.5
2025-07-14T17:04:22.098465,4,0.17,0.04,-0.0
2025-07-14T17:04:22.098623,6,0.0,0.01,0.01
2025-07-14T17:04:22.113563,2,-0.23,-0.75,-0.5
2025-07-14T17:04:22.113763,4,0.17,0.03,-0.01
2025-07-14T17:04:22.113927,6,-0.0,0.01,0.01
2025-07-14T17:04:22.127498,2,-0.24,-0.75,-0.5
2025-07-14T17:04:22.127744,4,0.17,0.04,-0.0
2025-07-14T17:04:22.127973,6,-0.0,0.02,0.01
2025-07-14T17:04:22.143361,2,-0.24,-0.76,-0.5
2025-07-14T17:04:22.143634,4,0.16,0.02,-0.01
2025-07-14T17:04:22.143872,6,-0.0,0.01,0.01
2025-07-14T17:04:22.159587,2,-0.23,-0.74,-0.5
2025-07-14T17:04:22.159852,4,0.16,0.02,-0.01
2025-07-14T17:04:22.160075,6,-0.0,-0.0,0.01
2025-07-14T17:04:22.174910,2,-0.23,-0.76,-0.5
2025-07-14T17:04:22.175144,4,0.16,0.01,-0.01
2025-07-14T17:04:22.175335,6,-0.01,0.01,0.01
2025-07-14T17:04:22.189338,2,-0.24,-0.73,-0.5
2025-07-14T17:04:22.189557,4,0.17,0.01,-0.01
2025-07-14T17:04:22.189734,6,0.0,0.01,0.01
2025-07-14T17:04:22.203407,2,-0.24,-0.74,-0.5
2025-07-14T17:04:22.203919,4,0.16,0.02,-0.0
2025-07-14T17:04:22.204440,6,-0.0,-0.0,0.01
2025-07-14T17:04:22.218229,2,-0.25,-0.74,-0.5
2025-07-14T17:04:22.218514,4,0.17,0.04,-0.0
2025-07-14T17:04:22.218753,6,-0.01,0.01,0.01
2025-07-14T17:04:22.232150,2,-0.25,-0.74,-0.5
2025-07-14T17:04:22.232336,4,0.16,0.04,-0.0
2025-07-14T17:04:22.232513,6,-0.0,0.01,0.02
2025-07-14T17:04:22.245929,2,-0.25,-0.74,-0.5
2025-07-14T17:04:22.246127,4,0.17,0.02,-0.0
2025-07-14T17:04:22.246301,6,-0.01,0.01,0.02
2025-07-14T17:04:22.260166,2,-0.25,-0.75,-0.5
2025-07-14T17:04:22.260649,4,0.18,0.03,-0.0
2025-07-14T17:04:22.261021,6,-0.0,0.0,0.02
2025-07-14T17:04:22.279457,2,-0.24,-0.75,-0.51
2025-07-14T17:04:22.280158,4,0.15,0.02,-0.0
2025-07-14T17:04:22.280853,6,-0.0,0.01,0.02
2025-07-14T17:04:22.281597,2,-0.26,-0.74,-0.51
2025-07-14T17:04:22.302046,4,0.18,0.04,-0.0
2025-07-14T17:04:22.302814,6,-0.01,0.01,0.02
2025-07-14T17:04:22.303540,2,-0.25,-0.75,-0.51
2025-07-14T17:04:22.304038,4,0.17,0.03,-0.0
2025-07-14T17:04:22.324344,6,-0.01,0.02,0.02
2025-07-14T17:04:22.324861,2,-0.25,-0.75,-0.51
2025-07-14T17:04:22.325296,4,0.17,0.01,-0.0
2025-07-14T17:04:22.325758,6,-0.01,0.0,0.02
2025-07-14T17:04:22.326325,2,-0.24,-0.73,-0.51
2025-07-14T17:04:22.345549,4,0.17,0.01,-0.0
2025-07-14T17:04:22.346021,6,-0.01,-0.01,0.02
2025-07-14T17:04:22.346517,2,-0.24,-0.74,-0.51
2025-07-14T17:04:22.346949,4,0.16,0.02,-0.0
2025-07-14T17:04:22.365814,6,-0.01,0.0,0.02
2025-07-14T17:04:22.366447,2,-0.25,-0.73,-0.51
2025-07-14T17:04:22.366835,4,0.16,0.0,-0.0
2025-07-14T17:04:22.367194,6,-0.01,0.01,0.02
2025-07-14T17:04:22.384740,2,-0.24,-0.73,-0.51
2025-07-14T17:04:22.384972,4,0.17,-0.0,-0.0
2025-07-14T17:04:22.385207,6,-0.01,-0.01,0.02
2025-07-14T17:04:22.385496,2,-0.25,-0.74,-0.51
2025-07-14T17:04:22.399534,4,0.17,0.01,-0.0
2025-07-14T17:04:22.400036,6,-0.01,-0.01,0.02
2025-07-14T17:04:22.400512,2,-0.24,-0.75,-0.51
2025-07-14T17:04:22.418492,4,0.18,0.01,-0.0
2025-07-14T17:04:22.418798,6,-0.01,-0.01,0.02
2025-07-14T17:04:22.419112,2,-0.24,-0.74,-0.51
2025-07-14T17:04:22.419480,4,0.17,0.04,-0.0
2025-07-14T17:04:22.433780,6,-0.0,0.0,0.02
2025-07-14T17:04:22.434197,2,-0.25,-0.74,-0.51
2025-07-14T17:04:22.434591,4,0.16,0.03,-0.0
2025-07-14T17:04:22.453937,6,-0.01,0.01,0.02
2025-07-14T17:04:22.454728,2,-0.23,-0.75,-0.51
2025-07-14T17:04:22.455243,4,0.16,0.0,-0.0
2025-07-14T17:04:22.455772,6,-0.02,-0.02,0.02
2025-07-14T17:04:22.474117,2,-0.24,-0.76,-0.51
2025-07-14T17:04:22.474622,4,0.18,-0.01,0.0
2025-07-14T17:04:22.475149,6,-0.0,0.0,0.02
