timestamp,sensor_id,roll,pitch,yaw
2025-07-14T17:35:04.896674,2,-0.39,0.29,-6.21
2025-07-14T17:35:04.914109,4,0.0,-0.01,-0.04
2025-07-14T17:35:04.914405,6,-0.0,0.01,-6.75
2025-07-14T17:35:04.931127,2,-0.38,0.3,-6.2
2025-07-14T17:35:04.931485,4,0.01,-0.01,-0.04
2025-07-14T17:35:04.950452,6,0.0,0.01,-6.75
2025-07-14T17:35:04.950764,2,-0.38,0.29,-6.2
2025-07-14T17:35:04.967219,4,0.0,-0.01,-0.04
2025-07-14T17:35:04.967584,6,0.01,0.0,-6.75
2025-07-14T17:35:04.986351,2,-0.39,0.29,-6.2
2025-07-14T17:35:04.986753,4,0.01,0.0,-0.04
2025-07-14T17:35:05.002611,6,0.01,0.0,-6.75
2025-07-14T17:35:05.020589,2,-0.39,0.29,-6.21
2025-07-14T17:35:05.020892,4,0.01,-0.02,-0.05
2025-07-14T17:35:05.021128,6,0.01,-0.01,-6.75
2025-07-14T17:35:05.039197,2,-0.4,0.3,-6.21
2025-07-14T17:35:05.057290,4,0.01,-0.01,-0.05
2025-07-14T17:35:05.057572,6,0.0,0.01,-6.75
2025-07-14T17:35:05.073872,2,-0.4,0.28,-6.21
2025-07-14T17:35:05.074158,4,0.01,-0.01,-0.05
2025-07-14T17:35:05.074530,6,0.01,0.01,-6.75
2025-07-14T17:35:05.093579,2,-0.4,0.3,-6.2
2025-07-14T17:35:05.112067,4,0.02,-0.02,-0.04
2025-07-14T17:35:05.112417,6,-0.0,0.0,-6.75
2025-07-14T17:35:05.131875,2,-0.4,0.3,-6.21
2025-07-14T17:35:05.132432,4,0.01,-0.02,-0.04
2025-07-14T17:35:05.132893,6,0.01,0.02,-6.75
2025-07-14T17:35:05.153833,2,-0.41,0.29,-6.21
2025-07-14T17:35:05.154335,4,0.0,-0.01,-0.05
2025-07-14T17:35:05.174658,6,0.0,0.01,-6.75
2025-07-14T17:35:05.190578,2,-0.41,0.31,-6.21
2025-07-14T17:35:05.190853,4,0.01,-0.02,-0.05
2025-07-14T17:35:05.191095,6,0.01,0.01,-6.75
2025-07-14T17:35:05.207838,2,-0.41,0.3,-6.21
2025-07-14T17:35:05.225605,4,0.01,-0.01,-0.04
2025-07-14T17:35:05.225965,6,0.0,0.01,-6.74
2025-07-14T17:35:05.243824,2,-0.42,0.3,-6.22
2025-07-14T17:35:05.244509,4,-0.0,-0.01,-0.04
2025-07-14T17:35:05.245090,6,-0.0,0.01,-6.75
2025-07-14T17:35:05.267041,2,-0.41,0.3,-6.22
2025-07-14T17:35:05.267453,4,-0.0,-0.0,-0.04
2025-07-14T17:35:05.284773,6,-0.0,0.01,-6.74
2025-07-14T17:35:05.301345,2,-0.4,0.28,-6.22
2025-07-14T17:35:05.301642,4,0.02,-0.01,-0.04
2025-07-14T17:35:05.301893,6,-0.01,0.01,-6.75
2025-07-14T17:35:05.317475,2,-0.42,0.29,-6.22
2025-07-14T17:35:05.337031,4,-0.01,0.01,-0.04
2025-07-14T17:35:05.337455,6,-0.01,0.01,-6.75
2025-07-14T17:35:05.354003,2,-0.41,0.28,-6.22
2025-07-14T17:35:05.354279,4,0.01,-0.02,-0.04
2025-07-14T17:35:05.373577,6,-0.01,0.01,-6.74
2025-07-14T17:35:05.373967,2,-0.43,0.27,-6.22
2025-07-14T17:35:05.393360,4,-0.01,-0.01,-0.04
2025-07-14T17:35:05.393695,6,-0.01,0.03,-6.74
2025-07-14T17:35:05.412658,2,-0.42,0.27,-6.21
2025-07-14T17:35:05.413227,4,-0.01,-0.0,-0.04
2025-07-14T17:35:05.413716,6,-0.0,0.02,-6.74
2025-07-14T17:35:05.431038,2,-0.42,0.27,-6.22
2025-07-14T17:35:05.449574,4,-0.01,0.0,-0.04
2025-07-14T17:35:05.450105,6,-0.02,0.02,-6.74
2025-07-14T17:35:05.469764,2,-0.42,0.28,-6.22
2025-07-14T17:35:05.470018,4,-0.0,0.0,-0.04
2025-07-14T17:35:05.470240,6,-0.0,0.03,-6.75
2025-07-14T17:35:05.487863,2,-0.41,0.29,-6.22
2025-07-14T17:35:05.505622,4,-0.0,0.01,-0.04
2025-07-14T17:35:05.505897,6,-0.01,0.0,-6.75
2025-07-14T17:35:05.522493,2,-0.43,0.29,-6.23
2025-07-14T17:35:05.522751,4,-0.01,0.02,-0.03
2025-07-14T17:35:05.538093,6,-0.02,0.02,-6.75
2025-07-14T17:35:05.558526,2,-0.42,0.29,-6.23
2025-07-14T17:35:05.558789,4,0.01,-0.02,-0.03
2025-07-14T17:35:05.559023,6,-0.03,0.03,-6.75
2025-07-14T17:35:05.576199,2,-0.41,0.29,-6.23
2025-07-14T17:35:05.576491,4,-0.0,0.0,-0.03
2025-07-14T17:35:05.593701,6,-0.01,0.01,-6.75
2025-07-14T17:35:05.610245,2,-0.41,0.28,-6.23
2025-07-14T17:35:05.610972,4,-0.01,0.0,-0.03
2025-07-14T17:35:05.611469,6,-0.02,0.01,-6.75
2025-07-14T17:35:05.630247,2,-0.41,0.28,-6.24
2025-07-14T17:35:05.647224,4,-0.01,0.0,-0.04
2025-07-14T17:35:05.647536,6,-0.03,0.02,-6.75
2025-07-14T17:35:05.665057,2,-0.39,0.28,-6.24
2025-07-14T17:35:05.665401,4,-0.01,0.01,-0.04
2025-07-14T17:35:05.665710,6,-0.03,-0.0,-6.76
2025-07-14T17:35:05.684286,2,-0.39,0.27,-6.24
2025-07-14T17:35:05.703157,4,-0.01,0.0,-0.04
2025-07-14T17:35:05.703557,6,-0.03,0.03,-6.76
2025-07-14T17:35:05.721681,2,-0.4,0.28,-6.23
2025-07-14T17:35:05.722001,4,-0.0,0.0,-0.04
2025-07-14T17:35:05.722234,6,-0.03,0.02,-6.76
