timestamp,sensor_id,roll,pitch,yaw
2025-07-14T17:34:35.562664,2,0.23,-0.05,-6.78
2025-07-14T17:34:35.578560,4,0.01,0.05,-0.03
2025-07-14T17:34:35.578937,6,-0.02,-0.01,-6.77
2025-07-14T17:34:35.595239,2,0.23,-0.04,-6.79
2025-07-14T17:34:35.595803,4,0.01,0.05,-0.02
2025-07-14T17:34:35.617690,6,-0.02,-0.0,-6.77
2025-07-14T17:34:35.618160,2,0.24,-0.05,-6.79
2025-07-14T17:34:35.635926,4,-0.0,0.05,-0.03
2025-07-14T17:34:35.636298,6,-0.0,-0.0,-6.78
2025-07-14T17:34:35.654132,2,0.22,-0.06,-6.8
2025-07-14T17:34:35.654425,4,-0.0,0.06,-0.03
2025-07-14T17:34:35.671312,6,-0.01,-0.0,-6.78
2025-07-14T17:34:35.688409,2,0.23,-0.06,-6.8
2025-07-14T17:34:35.688720,4,0.01,0.03,-0.03
2025-07-14T17:34:35.688960,6,-0.01,0.01,-6.77
2025-07-14T17:34:35.704773,2,0.24,-0.06,-6.8
2025-07-14T17:34:35.722928,4,0.0,0.03,-0.03
2025-07-14T17:34:35.723346,6,-0.01,0.0,-6.78
2025-07-14T17:34:35.742231,2,0.25,-0.05,-6.81
2025-07-14T17:34:35.742818,4,-0.0,0.03,-0.03
2025-07-14T17:34:35.743243,6,0.0,0.01,-6.78
2025-07-14T17:34:35.763160,2,0.23,-0.05,-6.81
2025-07-14T17:34:35.763497,4,0.01,0.03,-0.03
2025-07-14T17:34:35.780712,6,-0.01,0.01,-6.78
2025-07-14T17:34:35.800015,2,0.24,-0.06,-6.81
2025-07-14T17:34:35.800492,4,0.01,0.02,-0.03
2025-07-14T17:34:35.800813,6,0.0,0.01,-6.78
2025-07-14T17:34:35.819446,2,0.24,-0.05,-6.82
2025-07-14T17:34:35.819776,4,-0.0,0.03,-0.04
2025-07-14T17:34:35.837345,6,-0.0,-0.0,-6.79
2025-07-14T17:34:35.858734,2,0.23,-0.05,-6.81
2025-07-14T17:34:35.859068,4,-0.0,0.03,-0.04
2025-07-14T17:34:35.859322,6,0.01,0.01,-6.78
2025-07-14T17:34:35.875718,2,0.24,-0.05,-6.81
2025-07-14T17:34:35.875998,4,0.0,0.03,-0.04
2025-07-14T17:34:35.892354,6,0.0,0.02,-6.78
2025-07-14T17:34:35.907788,2,0.24,-0.05,-6.8
2025-07-14T17:34:35.908096,4,0.0,0.03,-0.04
2025-07-14T17:34:35.924870,6,0.0,0.0,-6.79
2025-07-14T17:34:35.941480,2,0.25,-0.04,-6.8
2025-07-14T17:34:35.941783,4,-0.01,0.04,-0.04
2025-07-14T17:34:35.942041,6,0.0,0.01,-6.78
2025-07-14T17:34:35.958931,2,0.25,-0.04,-6.8
2025-07-14T17:34:35.978337,4,-0.0,0.04,-0.04
2025-07-14T17:34:35.978865,6,0.0,0.02,-6.78
2025-07-14T17:34:35.998682,2,0.24,-0.05,-6.79
2025-07-14T17:34:35.999263,4,-0.01,0.04,-0.04
2025-07-14T17:34:35.999845,6,0.02,0.01,-6.77
2025-07-14T17:34:36.016522,2,0.25,-0.04,-6.79
2025-07-14T17:34:36.017019,4,-0.01,0.03,-0.04
2025-07-14T17:34:36.033606,6,-0.0,0.0,-6.77
2025-07-14T17:34:36.052880,2,0.24,-0.05,-6.79
2025-07-14T17:34:36.053171,4,-0.01,0.03,-0.04
2025-07-14T17:34:36.053445,6,0.01,0.02,-6.77
2025-07-14T17:34:36.070914,2,0.25,-0.05,-6.79
2025-07-14T17:34:36.089821,4,-0.0,0.03,-0.04
2025-07-14T17:34:36.090624,6,0.0,-0.0,-6.77
2025-07-14T17:34:36.112506,2,0.25,-0.05,-6.79
2025-07-14T17:34:36.112781,4,-0.01,0.04,-0.04
2025-07-14T17:34:36.113022,6,0.01,-0.0,-6.77
2025-07-14T17:34:36.129107,2,0.25,-0.05,-6.79
2025-07-14T17:34:36.129916,4,-0.01,0.03,-0.04
2025-07-14T17:34:36.151894,6,0.01,0.0,-6.78
2025-07-14T17:34:36.152491,2,0.25,-0.04,-6.78
2025-07-14T17:34:36.177570,4,-0.0,0.03,-0.04
2025-07-14T17:34:36.178038,6,0.02,-0.0,-6.77
2025-07-14T17:34:36.211663,2,0.26,-0.04,-6.78
2025-07-14T17:34:36.212162,4,-0.01,0.05,-0.04
2025-07-14T17:34:36.217965,6,0.01,-0.01,-6.78
2025-07-14T17:34:36.220556,2,0.24,-0.04,-6.78
2025-07-14T17:34:36.221112,4,0.01,0.03,-0.03
2025-07-14T17:34:36.221522,6,0.01,0.0,-6.78
2025-07-14T17:34:36.250118,2,0.26,-0.05,-6.77
2025-07-14T17:34:36.252931,4,0.01,0.03,-0.03
2025-07-14T17:34:36.256475,6,0.02,-0.02,-6.77
2025-07-14T17:34:36.287341,2,0.25,-0.04,-6.77
2025-07-14T17:34:36.287771,4,-0.01,0.05,-0.03
2025-07-14T17:34:36.288068,6,0.02,-0.01,-6.78
2025-07-14T17:34:36.311703,2,0.25,-0.03,-6.77
2025-07-14T17:34:36.312425,4,-0.0,0.04,-0.03
2025-07-14T17:34:36.312850,6,0.01,-0.0,-6.77
2025-07-14T17:34:36.334878,2,0.26,-0.03,-6.78
2025-07-14T17:34:36.335229,4,0.01,0.05,-0.04
2025-07-14T17:34:36.335561,6,0.03,-0.0,-6.77
2025-07-14T17:34:36.354304,2,0.25,-0.04,-6.78
2025-07-14T17:34:36.354728,4,-0.01,0.06,-0.03
2025-07-14T17:34:36.371692,6,0.03,0.02,-6.77
2025-07-14T17:34:36.389778,2,0.25,-0.04,-6.77
2025-07-14T17:34:36.390086,4,-0.02,0.04,-0.04
2025-07-14T17:34:36.390411,6,0.04,0.01,-6.78
2025-07-14T17:34:36.407970,2,0.25,-0.03,-6.77
2025-07-14T17:34:36.426240,4,0.0,0.02,-0.03
2025-07-14T17:34:36.426532,6,0.03,0.01,-6.78
2025-07-14T17:34:36.443157,2,0.26,-0.05,-6.77
2025-07-14T17:34:36.443519,4,-0.0,0.04,-0.04
2025-07-14T17:34:36.443809,6,0.03,0.03,-6.78
2025-07-14T17:34:36.462263,2,0.26,-0.06,-6.78
2025-07-14T17:34:36.480793,4,-0.0,0.04,-0.04
2025-07-14T17:34:36.481118,6,0.03,0.03,-6.78
2025-07-14T17:34:36.499478,2,0.27,-0.05,-6.77
2025-07-14T17:34:36.499742,4,-0.02,0.03,-0.04
2025-07-14T17:34:36.515616,6,0.03,0.03,-6.78
2025-07-14T17:34:36.532622,2,0.26,-0.06,-6.77
2025-07-14T17:34:36.532919,4,0.0,0.03,-0.04
2025-07-14T17:34:36.533237,6,0.04,0.02,-6.78
2025-07-14T17:34:36.552684,2,0.26,-0.05,-6.77
2025-07-14T17:34:36.552980,4,-0.0,0.04,-0.04
2025-07-14T17:34:36.570181,6,0.04,0.02,-6.78
2025-07-14T17:34:36.586402,2,0.27,-0.05,-6.77
2025-07-14T17:34:36.586793,4,-0.01,0.05,-0.04
2025-07-14T17:34:36.587131,6,0.04,0.03,-6.78
2025-07-14T17:34:36.605961,2,0.27,-0.04,-6.77
2025-07-14T17:34:36.606302,4,0.01,0.02,-0.04
2025-07-14T17:34:36.623749,6,0.04,0.02,-6.77
2025-07-14T17:34:36.641432,2,0.26,-0.04,-6.77
2025-07-14T17:34:36.641950,4,-0.0,0.03,-0.04
2025-07-14T17:34:36.642445,6,0.03,0.01,-6.78
2025-07-14T17:34:36.661972,2,0.26,-0.05,-6.78
2025-07-14T17:34:36.662305,4,0.0,0.02,-0.04
2025-07-14T17:34:36.683196,6,0.05,0.01,-6.78
2025-07-14T17:34:36.700044,2,0.28,-0.06,-6.77
2025-07-14T17:34:36.700390,4,0.01,0.02,-0.04
2025-07-14T17:34:36.700689,6,0.04,0.01,-6.78
2025-07-14T17:34:36.718004,2,0.27,-0.05,-6.77
2025-07-14T17:34:36.718342,4,0.0,0.03,-0.05
2025-07-14T17:34:36.735812,6,0.04,0.03,-6.78
2025-07-14T17:34:36.758364,2,0.26,-0.05,-6.77
2025-07-14T17:34:36.758635,4,0.0,0.03,-0.05
2025-07-14T17:34:36.758851,6,0.04,0.04,-6.77
2025-07-14T17:34:36.776662,2,0.28,-0.05,-6.78
2025-07-14T17:34:36.777279,4,-0.0,0.03,-0.05
2025-07-14T17:34:36.797393,6,0.03,0.03,-6.77
2025-07-14T17:34:36.797770,2,0.26,-0.05,-6.78
2025-07-14T17:34:36.813992,4,0.0,0.03,-0.05
2025-07-14T17:34:36.814309,6,0.04,0.04,-6.77
2025-07-14T17:34:36.832720,2,0.27,-0.05,-6.78
2025-07-14T17:34:36.833073,4,-0.01,0.04,-0.05
2025-07-14T17:34:36.851542,6,0.04,0.0,-6.77
2025-07-14T17:34:36.869475,2,0.27,-0.05,-6.78
2025-07-14T17:34:36.869774,4,0.0,0.03,-0.05
2025-07-14T17:34:36.870176,6,0.03,0.02,-6.77
2025-07-14T17:34:36.887991,2,0.27,-0.04,-6.79
2025-07-14T17:34:36.888239,4,0.0,0.02,-0.05
2025-07-14T17:34:36.905229,6,0.04,0.02,-6.78
2025-07-14T17:34:36.922496,2,0.27,-0.05,-6.79
2025-07-14T17:34:36.922748,4,0.01,0.03,-0.06
2025-07-14T17:34:36.922965,6,0.03,0.02,-6.78
2025-07-14T17:34:36.940307,2,0.26,-0.05,-6.79
2025-07-14T17:34:36.956839,4,0.01,0.01,-0.06
2025-07-14T17:34:36.957085,6,0.04,0.03,-6.78
2025-07-14T17:34:36.973245,2,0.26,-0.04,-6.78
2025-07-14T17:34:36.973602,4,0.01,0.02,-0.06
2025-07-14T17:34:36.989250,6,0.04,0.02,-6.78
2025-07-14T17:34:37.005808,2,0.27,-0.04,-6.78
2025-07-14T17:34:37.006261,4,-0.0,0.01,-0.06
2025-07-14T17:34:37.006602,6,0.05,0.03,-6.78
2025-07-14T17:34:37.025800,2,0.26,-0.05,-6.79
2025-07-14T17:34:37.044740,4,0.0,0.01,-0.06
2025-07-14T17:34:37.045032,6,0.04,0.02,-6.78
2025-07-14T17:34:37.061250,2,0.27,-0.06,-6.79
2025-07-14T17:34:37.061720,4,0.01,0.03,-0.06
2025-07-14T17:34:37.062074,6,0.04,0.01,-6.78
2025-07-14T17:34:37.078754,2,0.26,-0.05,-6.79
2025-07-14T17:34:37.097772,4,-0.01,0.02,-0.06
2025-07-14T17:34:37.098295,6,0.03,0.03,-6.77
2025-07-14T17:34:37.119503,2,0.27,-0.05,-6.79
2025-07-14T17:34:37.120183,4,0.0,0.02,-0.06
2025-07-14T17:34:37.120869,6,0.04,0.02,-6.77
2025-07-14T17:34:37.137225,2,0.26,-0.04,-6.79
2025-07-14T17:34:37.153052,4,-0.01,0.03,-0.07
2025-07-14T17:34:37.153394,6,0.03,0.02,-6.78
2025-07-14T17:34:37.170636,2,0.27,-0.05,-6.79
2025-07-14T17:34:37.170967,4,-0.0,0.0,-0.06
2025-07-14T17:34:37.188745,6,0.05,0.03,-6.78
2025-07-14T17:34:37.205359,2,0.27,-0.03,-6.79
2025-07-14T17:34:37.205839,4,-0.0,0.02,-0.06
2025-07-14T17:34:37.206176,6,0.03,0.04,-6.77
2025-07-14T17:34:37.226906,2,0.25,-0.04,-6.79
2025-07-14T17:34:37.227174,4,0.0,0.01,-0.06
2025-07-14T17:34:37.244018,6,0.04,0.03,-6.77
2025-07-14T17:34:37.260057,2,0.27,-0.03,-6.79
2025-07-14T17:34:37.260330,4,0.01,0.01,-0.06
2025-07-14T17:34:37.260631,6,0.03,0.02,-6.77
2025-07-14T17:34:37.277202,2,0.28,-0.04,-6.79
2025-07-14T17:34:37.294676,4,-0.01,0.01,-0.06
2025-07-14T17:34:37.295075,6,0.02,0.01,-6.77
2025-07-14T17:34:37.313879,2,0.27,-0.05,-6.79
2025-07-14T17:34:37.314192,4,0.01,0.01,-0.06
2025-07-14T17:34:37.332181,6,0.04,0.03,-6.77
2025-07-14T17:34:37.332547,2,0.27,-0.04,-6.79
2025-07-14T17:34:37.349483,4,-0.01,0.01,-0.06
2025-07-14T17:34:37.349871,6,0.03,0.03,-6.78
2025-07-14T17:34:37.366320,2,0.27,-0.04,-6.79
2025-07-14T17:34:37.366696,4,0.01,0.01,-0.06
2025-07-14T17:34:37.383825,6,0.03,0.03,-6.77
2025-07-14T17:34:37.403395,2,0.27,-0.03,-6.79
2025-07-14T17:34:37.403763,4,0.0,0.01,-0.06
2025-07-14T17:34:37.404074,6,0.03,0.02,-6.77
2025-07-14T17:34:37.419605,2,0.28,-0.03,-6.79
2025-07-14T17:34:37.437893,4,-0.0,0.02,-0.06
2025-07-14T17:34:37.438153,6,0.03,0.02,-6.77
2025-07-14T17:34:37.455708,2,0.27,-0.04,-6.79
2025-07-14T17:34:37.456257,4,0.0,0.01,-0.05
2025-07-14T17:34:37.456699,6,0.04,0.03,-6.78
2025-07-14T17:34:37.477541,2,0.27,-0.03,-6.8
2025-07-14T17:34:37.478018,4,-0.03,0.04,-0.05
2025-07-14T17:34:37.498419,6,0.04,0.02,-6.78
2025-07-14T17:34:37.516314,2,0.27,-0.04,-6.8
2025-07-14T17:34:37.516629,4,-0.0,0.02,-0.06
2025-07-14T17:34:37.516947,6,0.04,0.02,-6.78
2025-07-14T17:34:37.535529,2,0.28,-0.03,-6.8
2025-07-14T17:34:37.535855,4,-0.01,0.02,-0.05
2025-07-14T17:34:37.553859,6,0.04,0.05,-6.78
2025-07-14T17:34:37.572109,2,0.27,-0.03,-6.8
2025-07-14T17:34:37.572463,4,-0.0,0.02,-0.05
2025-07-14T17:34:37.572785,6,0.04,0.03,-6.78
2025-07-14T17:34:37.589561,2,0.28,-0.03,-6.79
2025-07-14T17:34:37.590295,4,0.01,0.01,-0.05
2025-07-14T17:34:37.612007,6,0.04,0.03,-6.79
2025-07-14T17:34:37.612670,2,0.28,-0.02,-6.79
2025-07-14T17:34:37.631730,4,0.01,0.03,-0.05
2025-07-14T17:34:37.632119,6,0.04,0.04,-6.79
2025-07-14T17:34:37.648310,2,0.27,-0.02,-6.79
2025-07-14T17:34:37.648655,4,0.01,0.03,-0.05
2025-07-14T17:34:37.667746,6,0.03,0.03,-6.79
2025-07-14T17:34:37.685217,2,0.27,-0.03,-6.79
2025-07-14T17:34:37.685568,4,0.01,0.02,-0.04
2025-07-14T17:34:37.685930,6,0.03,0.03,-6.78
2025-07-14T17:34:37.705137,2,0.27,-0.02,-6.79
2025-07-14T17:34:37.705476,4,-0.0,0.02,-0.04
2025-07-14T17:34:37.723166,6,0.04,0.04,-6.78
2025-07-14T17:34:37.740501,2,0.27,-0.01,-6.79
2025-07-14T17:34:37.740766,4,0.0,0.03,-0.04
2025-07-14T17:34:37.741013,6,0.04,0.03,-6.79
2025-07-14T17:34:37.759617,2,0.26,-0.02,-6.79
2025-07-14T17:34:37.759965,4,-0.0,0.03,-0.05
2025-07-14T17:34:37.777043,6,0.03,0.03,-6.79
2025-07-14T17:34:37.794051,2,0.26,-0.01,-6.79
2025-07-14T17:34:37.794466,4,0.0,0.01,-0.04
2025-07-14T17:34:37.794753,6,0.03,0.04,-6.79
2025-07-14T17:34:37.812519,2,0.26,-0.01,-6.79
2025-07-14T17:34:37.829861,4,0.0,0.02,-0.04
2025-07-14T17:34:37.830193,6,0.04,0.03,-6.78
2025-07-14T17:34:37.846932,2,0.26,-0.03,-6.79
2025-07-14T17:34:37.847293,4,0.01,0.03,-0.04
2025-07-14T17:34:37.863145,6,0.03,0.04,-6.78
2025-07-14T17:34:37.882571,2,0.26,-0.02,-6.79
2025-07-14T17:34:37.882873,4,0.03,0.02,-0.04
2025-07-14T17:34:37.883109,6,0.04,0.03,-6.78
2025-07-14T17:34:37.903916,2,0.26,-0.03,-6.8
2025-07-14T17:34:37.904420,4,0.02,0.01,-0.04
2025-07-14T17:34:37.904854,6,0.03,0.04,-6.78
2025-07-14T17:34:37.926592,2,0.25,-0.02,-6.8
2025-07-14T17:34:37.926958,4,0.01,0.02,-0.03
2025-07-14T17:34:37.944877,6,0.04,0.03,-6.79
2025-07-14T17:34:37.963246,2,0.25,-0.03,-6.81
2025-07-14T17:34:37.963563,4,0.02,0.04,-0.03
2025-07-14T17:34:37.963800,6,0.04,0.05,-6.78
2025-07-14T17:34:37.982903,2,0.26,-0.03,-6.81
2025-07-14T17:34:37.983184,4,0.02,0.01,-0.03
2025-07-14T17:34:38.000441,6,0.03,0.03,-6.78
2025-07-14T17:34:38.017666,2,0.25,-0.02,-6.8
2025-07-14T17:34:38.017999,4,0.01,0.02,-0.03
2025-07-14T17:34:38.018325,6,0.04,0.03,-6.79
2025-07-14T17:34:38.036379,2,0.26,-0.03,-6.8
2025-07-14T17:34:38.052220,4,0.01,0.01,-0.03
2025-07-14T17:34:38.052813,6,0.04,0.03,-6.79
2025-07-14T17:34:38.070604,2,0.26,-0.03,-6.81
2025-07-14T17:34:38.070857,4,0.02,0.02,-0.03
2025-07-14T17:34:38.088051,6,0.03,0.04,-6.79
2025-07-14T17:34:38.106763,2,0.26,-0.03,-6.81
2025-07-14T17:34:38.107069,4,0.02,0.02,-0.03
2025-07-14T17:34:38.107444,6,0.03,0.03,-6.79
2025-07-14T17:34:38.125540,2,0.26,-0.03,-6.8
2025-07-14T17:34:38.125785,4,0.01,0.02,-0.04
2025-07-14T17:34:38.141091,6,0.04,0.03,-6.79
2025-07-14T17:34:38.159545,2,0.25,-0.04,-6.8
2025-07-14T17:34:38.159824,4,0.01,0.02,-0.04
2025-07-14T17:34:38.160093,6,0.04,0.02,-6.79
2025-07-14T17:34:38.177633,2,0.26,-0.04,-6.8
2025-07-14T17:34:38.199296,4,0.03,0.04,-0.04
2025-07-14T17:34:38.199999,6,0.04,0.04,-6.79
2025-07-14T17:34:38.219686,2,0.26,-0.05,-6.8
2025-07-14T17:34:38.219974,4,0.03,0.03,-0.04
2025-07-14T17:34:38.220226,6,0.05,0.04,-6.79
2025-07-14T17:34:38.238165,2,0.27,-0.04,-6.81
2025-07-14T17:34:38.238548,4,0.01,0.02,-0.04
2025-07-14T17:34:38.255850,6,0.04,0.04,-6.79
2025-07-14T17:34:38.274339,2,0.26,-0.04,-6.82
2025-07-14T17:34:38.274993,4,0.01,0.02,-0.04
2025-07-14T17:34:38.275608,6,0.04,0.02,-6.79
2025-07-14T17:34:38.296784,2,0.25,-0.04,-6.82
2025-07-14T17:34:38.297077,4,0.0,0.03,-0.04
2025-07-14T17:34:38.314498,6,0.04,0.04,-6.79
2025-07-14T17:34:38.314832,2,0.27,-0.05,-6.82
2025-07-14T17:34:38.331262,4,0.01,0.03,-0.04
2025-07-14T17:34:38.331793,6,0.04,0.03,-6.79
2025-07-14T17:34:38.351404,2,0.26,-0.05,-6.83
2025-07-14T17:34:38.351725,4,0.01,0.01,-0.04
2025-07-14T17:34:38.367503,6,0.05,0.03,-6.78
2025-07-14T17:34:38.388078,2,0.25,-0.05,-6.82
2025-07-14T17:34:38.388480,4,0.01,0.03,-0.04
2025-07-14T17:34:38.388959,6,0.04,0.04,-6.78
2025-07-14T17:34:38.409204,2,0.25,-0.04,-6.82
2025-07-14T17:34:38.409491,4,0.01,0.03,-0.04
2025-07-14T17:34:38.428338,6,0.05,0.03,-6.78
2025-07-14T17:34:38.428969,2,0.26,-0.05,-6.82
2025-07-14T17:34:38.449071,4,0.03,0.01,-0.04
2025-07-14T17:34:38.449622,6,0.05,0.06,-6.78
2025-07-14T17:34:38.469758,2,0.28,-0.05,-6.82
2025-07-14T17:34:38.470018,4,0.01,0.03,-0.04
2025-07-14T17:34:38.470250,6,0.05,0.03,-6.78
2025-07-14T17:34:38.486396,2,0.26,-0.06,-6.82
2025-07-14T17:34:38.503509,4,0.02,0.01,-0.04
2025-07-14T17:34:38.503759,6,0.06,0.04,-6.78
2025-07-14T17:34:38.519744,2,0.27,-0.06,-6.81
2025-07-14T17:34:38.519986,4,0.02,0.01,-0.04
2025-07-14T17:34:38.535330,6,0.05,0.03,-6.79
2025-07-14T17:34:38.554200,2,0.27,-0.06,-6.8
2025-07-14T17:34:38.554758,4,0.02,0.0,-0.04
2025-07-14T17:34:38.555215,6,0.06,0.03,-6.79
2025-07-14T17:34:38.575830,2,0.26,-0.06,-6.8
2025-07-14T17:34:38.576286,4,0.02,0.01,-0.04
2025-07-14T17:34:38.595566,6,0.07,0.03,-6.79
2025-07-14T17:34:38.595850,2,0.26,-0.06,-6.8
2025-07-14T17:34:38.611739,4,0.01,0.02,-0.04
2025-07-14T17:34:38.611988,6,0.06,0.03,-6.78
2025-07-14T17:34:38.628460,2,0.26,-0.07,-6.8
2025-07-14T17:34:38.628716,4,0.01,0.03,-0.04
2025-07-14T17:34:38.646056,6,0.06,0.04,-6.78
2025-07-14T17:34:38.662437,2,0.26,-0.07,-6.8
2025-07-14T17:34:38.662816,4,0.01,0.02,-0.04
2025-07-14T17:34:38.663198,6,0.06,0.03,-6.79
2025-07-14T17:34:38.683145,2,0.26,-0.07,-6.8
2025-07-14T17:34:38.703573,4,0.02,0.01,-0.04
2025-07-14T17:34:38.703893,6,0.06,0.03,-6.78
2025-07-14T17:34:38.723642,2,0.26,-0.08,-6.79
2025-07-14T17:34:38.723908,4,0.01,0.0,-0.04
2025-07-14T17:34:38.724123,6,0.05,0.04,-6.78
2025-07-14T17:34:38.742478,2,0.27,-0.07,-6.8
2025-07-14T17:34:38.742869,4,0.03,0.0,-0.04
2025-07-14T17:34:38.763205,6,0.06,0.03,-6.78
2025-07-14T17:34:38.782388,2,0.25,-0.08,-6.81
2025-07-14T17:34:38.782795,4,0.01,0.02,-0.04
2025-07-14T17:34:38.783563,6,0.06,0.04,-6.78
2025-07-14T17:34:38.803699,2,0.24,-0.07,-6.81
2025-07-14T17:34:38.804005,4,0.02,0.01,-0.04
2025-07-14T17:34:38.804273,6,0.06,0.03,-6.78
2025-07-14T17:34:38.823536,2,0.25,-0.07,-6.8
2025-07-14T17:34:38.842008,4,0.02,0.0,-0.04
2025-07-14T17:34:38.842424,6,0.07,0.02,-6.78
2025-07-14T17:34:38.861475,2,0.24,-0.06,-6.8
2025-07-14T17:34:38.861796,4,0.01,0.02,-0.04
2025-07-14T17:34:38.862189,6,0.06,0.03,-6.77
2025-07-14T17:34:38.880429,2,0.25,-0.08,-6.8
2025-07-14T17:34:38.899535,4,0.02,0.02,-0.04
2025-07-14T17:34:38.899997,6,0.06,0.04,-6.77
2025-07-14T17:34:38.917266,2,0.24,-0.07,-6.8
2025-07-14T17:34:38.917649,4,0.03,0.01,-0.04
2025-07-14T17:34:38.918005,6,0.06,0.03,-6.77
2025-07-14T17:34:38.938354,2,0.24,-0.07,-6.8
2025-07-14T17:34:38.938700,4,0.03,0.02,-0.04
2025-07-14T17:34:38.958019,6,0.06,0.02,-6.77
2025-07-14T17:34:38.979644,2,0.25,-0.07,-6.8
2025-07-14T17:34:38.980125,4,0.02,0.01,-0.04
2025-07-14T17:34:38.980551,6,0.06,0.02,-6.78
2025-07-14T17:34:38.998853,2,0.24,-0.07,-6.8
2025-07-14T17:34:38.999103,4,0.03,0.02,-0.04
2025-07-14T17:34:39.018237,6,0.05,0.02,-6.78
2025-07-14T17:34:39.018605,2,0.23,-0.08,-6.8
2025-07-14T17:34:39.034851,4,0.03,0.02,-0.04
2025-07-14T17:34:39.035201,6,0.06,0.02,-6.78
2025-07-14T17:34:39.053561,2,0.24,-0.08,-6.8
2025-07-14T17:34:39.053835,4,0.03,0.01,-0.04
2025-07-14T17:34:39.070874,6,0.05,0.03,-6.78
2025-07-14T17:34:39.089146,2,0.25,-0.07,-6.8
2025-07-14T17:34:39.089590,4,0.03,0.01,-0.04
2025-07-14T17:34:39.089816,6,0.06,0.02,-6.79
2025-07-14T17:34:39.108298,2,0.24,-0.07,-6.8
2025-07-14T17:34:39.108733,4,0.03,-0.01,-0.04
2025-07-14T17:34:39.126066,6,0.05,0.04,-6.78
2025-07-14T17:34:39.144840,2,0.23,-0.06,-6.8
2025-07-14T17:34:39.145565,4,0.02,0.0,-0.04
2025-07-14T17:34:39.146052,6,0.05,0.03,-6.79
2025-07-14T17:34:39.163864,2,0.23,-0.06,-6.8
