timestamp,sensor_id,roll,pitch,yaw
2025-07-14T17:38:07.403128,2,-0.01,0.0,0.0
2025-07-14T17:38:07.423447,4,-0.02,0.02,0.0
2025-07-14T17:38:07.423802,6,-0.0,-0.0,-0.0
2025-07-14T17:38:07.443067,2,0.01,0.01,-0.0
2025-07-14T17:38:07.443404,4,-0.01,0.01,0.0
2025-07-14T17:38:07.443725,6,-0.0,-0.0,0.0
2025-07-14T17:38:07.461274,2,0.01,0.0,0.0
2025-07-14T17:38:07.478131,4,-0.02,0.03,0.0
2025-07-14T17:38:07.478575,6,-0.01,-0.01,-0.0
2025-07-14T17:38:07.496570,2,0.01,0.0,-0.0
2025-07-14T17:38:07.496853,4,0.0,0.01,0.0
2025-07-14T17:38:07.513189,6,-0.0,0.01,0.0
2025-07-14T17:38:07.530909,2,0.01,0.0,-0.0
2025-07-14T17:38:07.531169,4,-0.01,0.0,0.0
2025-07-14T17:38:07.531417,6,-0.0,0.0,0.01
2025-07-14T17:38:07.551831,2,0.02,0.0,-0.0
2025-07-14T17:38:07.552148,4,-0.02,0.02,0.01
2025-07-14T17:38:07.571011,6,-0.01,-0.01,0.0
2025-07-14T17:38:07.571279,2,0.01,0.01,-0.01
2025-07-14T17:38:07.590660,4,-0.02,0.01,0.01
2025-07-14T17:38:07.590933,6,-0.01,-0.01,-0.0
2025-07-14T17:38:07.610989,2,0.02,0.0,-0.01
2025-07-14T17:38:07.611659,4,-0.02,0.01,0.0
2025-07-14T17:38:07.612089,6,-0.0,-0.01,-0.0
2025-07-14T17:38:07.630457,2,0.03,0.0,-0.01
2025-07-14T17:38:07.647233,4,-0.02,0.01,0.01
2025-07-14T17:38:07.647616,6,-0.02,-0.01,-0.0
2025-07-14T17:38:07.665700,2,0.03,-0.0,-0.01
2025-07-14T17:38:07.666001,4,-0.02,0.0,0.01
2025-07-14T17:38:07.683972,6,0.0,-0.02,-0.0
2025-07-14T17:38:07.684313,2,0.01,-0.0,-0.01
2025-07-14T17:38:07.701606,4,-0.01,0.01,0.01
2025-07-14T17:38:07.701930,6,-0.01,-0.01,-0.0
2025-07-14T17:38:07.721508,2,0.02,0.0,-0.02
2025-07-14T17:38:07.721755,4,-0.01,0.02,0.01
2025-07-14T17:38:07.737259,6,-0.02,0.0,-0.0
2025-07-14T17:38:07.756924,2,0.02,0.0,-0.02
2025-07-14T17:38:07.757450,4,-0.02,0.01,0.01
2025-07-14T17:38:07.757923,6,-0.02,-0.02,-0.01
2025-07-14T17:38:07.779339,2,0.03,0.01,-0.02
2025-07-14T17:38:07.779978,4,-0.01,0.0,0.01
2025-07-14T17:38:07.780525,6,-0.01,-0.02,-0.01
2025-07-14T17:38:07.801876,2,0.02,0.01,-0.02
2025-07-14T17:38:07.802235,4,-0.0,-0.01,0.01
2025-07-14T17:38:07.818838,6,-0.01,-0.01,-0.01
2025-07-14T17:38:07.839012,2,0.03,0.0,-0.03
2025-07-14T17:38:07.839298,4,-0.01,0.02,0.02
2025-07-14T17:38:07.839579,6,-0.01,-0.01,-0.01
2025-07-14T17:38:07.858722,2,0.01,0.0,-0.02
2025-07-14T17:38:07.859356,4,-0.01,0.01,0.02
2025-07-14T17:38:07.877252,6,-0.02,-0.01,-0.01
2025-07-14T17:38:07.895001,2,0.02,0.01,-0.02
2025-07-14T17:38:07.895410,4,-0.01,0.02,0.02
2025-07-14T17:38:07.895679,6,-0.02,0.0,-0.01
2025-07-14T17:38:07.912859,2,0.01,0.02,-0.02
2025-07-14T17:38:07.913222,4,-0.02,0.02,0.02
2025-07-14T17:38:07.931981,6,-0.01,0.02,-0.01
2025-07-14T17:38:07.950363,2,0.0,0.02,-0.02
2025-07-14T17:38:07.950786,4,-0.01,0.02,0.02
2025-07-14T17:38:07.951184,6,-0.0,0.01,-0.01
2025-07-14T17:38:07.969354,2,0.01,0.02,-0.01
2025-07-14T17:38:07.969721,4,-0.01,-0.0,0.02
2025-07-14T17:38:07.986341,6,-0.02,-0.0,-0.01
2025-07-14T17:38:08.003362,2,0.01,0.02,-0.01
2025-07-14T17:38:08.003727,4,0.0,-0.0,0.02
2025-07-14T17:38:08.004025,6,-0.01,0.01,-0.01
2025-07-14T17:38:08.038336,2,0.01,0.02,-0.01
2025-07-14T17:38:08.038737,4,-0.0,0.0,0.02
2025-07-14T17:38:08.039076,6,-0.01,-0.01,-0.0
2025-07-14T17:38:08.054576,2,0.01,0.02,-0.01
2025-07-14T17:38:08.054826,4,-0.01,0.01,0.02
2025-07-14T17:38:08.071695,6,-0.01,0.0,-0.01
2025-07-14T17:38:08.092138,2,0.01,0.01,-0.01
2025-07-14T17:38:08.092750,4,-0.01,0.01,0.02
2025-07-14T17:38:08.093396,6,-0.01,-0.01,-0.01
2025-07-14T17:38:08.114267,2,0.01,0.01,-0.01
2025-07-14T17:38:08.114546,4,-0.02,0.0,0.01
2025-07-14T17:38:08.130669,6,-0.0,-0.01,-0.0
2025-07-14T17:38:08.149988,2,0.01,0.01,-0.01
2025-07-14T17:38:08.150539,4,-0.02,0.01,0.01
2025-07-14T17:38:08.151106,6,0.01,0.0,-0.01
2025-07-14T17:38:08.169675,2,0.02,0.02,-0.0
2025-07-14T17:38:08.170246,4,-0.0,-0.01,0.02
2025-07-14T17:38:08.193591,6,0.01,-0.0,-0.01
2025-07-14T17:38:08.193852,2,0.02,0.02,-0.01
2025-07-14T17:38:08.194100,4,-0.01,-0.0,0.02
2025-07-14T17:38:08.210049,6,0.01,0.0,-0.01
2025-07-14T17:38:08.229840,2,0.02,0.02,-0.02
2025-07-14T17:38:08.230095,4,-0.01,-0.01,0.01
2025-07-14T17:38:08.230305,6,0.01,0.02,-0.01
2025-07-14T17:38:08.247768,2,0.02,0.02,-0.01
2025-07-14T17:38:08.266607,4,-0.01,-0.0,0.01
2025-07-14T17:38:08.267146,6,-0.0,-0.0,-0.01
2025-07-14T17:38:08.285903,2,0.01,0.02,-0.02
2025-07-14T17:38:08.286612,4,-0.0,-0.0,0.01
2025-07-14T17:38:08.287220,6,0.01,-0.0,-0.01
2025-07-14T17:38:08.309028,2,0.02,0.02,-0.01
2025-07-14T17:38:08.309350,4,-0.01,0.0,0.01
2025-07-14T17:38:08.326790,6,0.01,-0.0,-0.0
2025-07-14T17:38:08.343331,2,0.03,0.01,-0.01
2025-07-14T17:38:08.343616,4,-0.02,-0.0,0.01
2025-07-14T17:38:08.343853,6,0.01,0.02,0.0
2025-07-14T17:38:08.359515,2,0.01,0.01,-0.02
2025-07-14T17:38:08.380425,4,-0.02,0.01,0.01
2025-07-14T17:38:08.380830,6,0.01,-0.01,0.01
2025-07-14T17:38:08.399743,2,0.02,0.01,-0.02
2025-07-14T17:38:08.400149,4,-0.04,-0.01,0.01
2025-07-14T17:38:08.400499,6,0.0,0.0,0.01
2025-07-14T17:38:08.419115,2,0.01,0.02,-0.02
2025-07-14T17:38:08.419675,4,-0.02,-0.0,0.01
2025-07-14T17:38:08.439236,6,0.01,0.01,0.01
2025-07-14T17:38:08.459971,2,0.0,0.03,-0.02
2025-07-14T17:38:08.460304,4,-0.02,-0.01,0.0
2025-07-14T17:38:08.460586,6,-0.0,0.01,0.0
2025-07-14T17:38:08.480271,2,0.02,0.02,-0.02
2025-07-14T17:38:08.480681,4,-0.02,-0.01,0.01
2025-07-14T17:38:08.480996,6,0.0,0.02,0.01
2025-07-14T17:38:08.500732,2,0.01,0.02,-0.01
2025-07-14T17:38:08.520146,4,-0.02,-0.01,0.0
2025-07-14T17:38:08.520434,6,0.01,0.01,0.01
2025-07-14T17:38:08.538383,2,0.01,0.02,-0.0
2025-07-14T17:38:08.538725,4,-0.01,0.01,0.01
2025-07-14T17:38:08.539000,6,0.0,0.01,0.01
2025-07-14T17:38:08.555421,2,0.02,0.02,-0.0
2025-07-14T17:38:08.571855,4,-0.02,0.0,0.01
2025-07-14T17:38:08.572168,6,-0.01,0.01,0.01
2025-07-14T17:38:08.588925,2,0.02,0.02,-0.0
2025-07-14T17:38:08.589243,4,-0.03,0.01,0.01
2025-07-14T17:38:08.607830,6,-0.0,0.01,0.0
2025-07-14T17:38:08.626666,2,0.01,0.02,-0.0
2025-07-14T17:38:08.627107,4,-0.03,0.0,0.01
