timestamp,sensor_id,roll,pitch,yaw
2025-07-14T17:30:12.988737,2,-0.07,0.56,-6.77
2025-07-14T17:30:13.008032,4,-0.11,-0.11,0.02
2025-07-14T17:30:13.008706,6,0.0,0.0,-6.75
2025-07-14T17:30:13.033277,2,-0.06,0.56,-6.78
2025-07-14T17:30:13.033954,4,-0.11,-0.09,0.03
2025-07-14T17:30:13.034590,6,-0.0,0.01,-6.74
2025-07-14T17:30:13.053970,2,-0.05,0.56,-6.78
2025-07-14T17:30:13.054429,4,-0.1,-0.12,0.02
2025-07-14T17:30:13.076287,6,-0.0,0.0,-6.74
2025-07-14T17:30:13.076645,2,-0.05,0.55,-6.77
2025-07-14T17:30:13.094743,4,-0.11,-0.11,0.03
2025-07-14T17:30:13.095167,6,-0.01,-0.01,-6.75
2025-07-14T17:30:13.113332,2,-0.06,0.57,-6.78
2025-07-14T17:30:13.113785,4,-0.11,-0.1,0.02
2025-07-14T17:30:13.114154,6,-0.0,-0.01,-6.75
2025-07-14T17:30:13.130641,2,-0.07,0.57,-6.79
2025-07-14T17:30:13.149482,4,-0.11,-0.11,0.02
2025-07-14T17:30:13.150004,6,-0.01,-0.01,-6.75
2025-07-14T17:30:13.168723,2,-0.07,0.57,-6.79
2025-07-14T17:30:13.169199,4,-0.1,-0.1,0.02
2025-07-14T17:30:13.169645,6,-0.01,-0.01,-6.75
2025-07-14T17:30:13.189612,2,-0.06,0.57,-6.78
2025-07-14T17:30:13.190001,4,-0.1,-0.1,0.02
2025-07-14T17:30:13.209152,6,-0.01,0.01,-6.75
2025-07-14T17:30:13.228250,2,-0.07,0.56,-6.78
2025-07-14T17:30:13.228566,4,-0.1,-0.09,0.02
2025-07-14T17:30:13.228844,6,-0.01,0.01,-6.75
2025-07-14T17:30:13.247491,2,-0.06,0.56,-6.78
2025-07-14T17:30:13.247917,4,-0.09,-0.1,0.02
2025-07-14T17:30:13.266474,6,-0.01,0.01,-6.75
2025-07-14T17:30:13.283213,2,-0.07,0.57,-6.78
2025-07-14T17:30:13.283541,4,-0.1,-0.09,0.02
2025-07-14T17:30:13.283789,6,-0.0,0.02,-6.74
2025-07-14T17:30:13.299379,2,-0.06,0.58,-6.79
2025-07-14T17:30:13.316113,4,-0.1,-0.08,0.02
2025-07-14T17:30:13.316475,6,-0.01,0.01,-6.74
2025-07-14T17:30:13.336656,2,-0.06,0.57,-6.79
2025-07-14T17:30:13.337073,4,-0.1,-0.08,0.02
2025-07-14T17:30:13.337500,6,0.0,0.02,-6.74
2025-07-14T17:30:13.355925,2,-0.06,0.56,-6.79
2025-07-14T17:30:13.373338,4,-0.1,-0.09,0.02
2025-07-14T17:30:13.373684,6,0.01,0.01,-6.75
2025-07-14T17:30:13.392193,2,-0.06,0.57,-6.79
2025-07-14T17:30:13.392935,4,-0.11,-0.09,0.02
2025-07-14T17:30:13.393496,6,0.0,0.03,-6.75
2025-07-14T17:30:13.411578,2,-0.06,0.56,-6.79
2025-07-14T17:30:13.428525,4,-0.11,-0.1,0.02
2025-07-14T17:30:13.428808,6,-0.01,0.0,-6.75
2025-07-14T17:30:13.448258,2,-0.06,0.58,-6.79
2025-07-14T17:30:13.448634,4,-0.1,-0.08,0.02
2025-07-14T17:30:13.448923,6,0.0,0.03,-6.75
2025-07-14T17:30:13.465551,2,-0.05,0.57,-6.8
2025-07-14T17:30:13.484362,4,-0.11,-0.08,0.02
2025-07-14T17:30:13.484865,6,0.0,0.02,-6.75
2025-07-14T17:30:13.503695,2,-0.04,0.57,-6.79
2025-07-14T17:30:13.504112,4,-0.1,-0.09,0.02
2025-07-14T17:30:13.526874,6,0.01,0.03,-6.75
2025-07-14T17:30:13.527471,2,-0.05,0.57,-6.79
2025-07-14T17:30:13.527992,4,-0.11,-0.09,0.03
2025-07-14T17:30:13.549197,6,0.01,0.03,-6.75
2025-07-14T17:30:13.549517,2,-0.04,0.58,-6.79
2025-07-14T17:30:13.566971,4,-0.09,-0.08,0.02
2025-07-14T17:30:13.567297,6,-0.01,0.03,-6.75
2025-07-14T17:30:13.584754,2,-0.04,0.58,-6.79
2025-07-14T17:30:13.585071,4,-0.11,-0.11,0.02
2025-07-14T17:30:13.601917,6,0.0,0.03,-6.75
2025-07-14T17:30:13.619613,2,-0.03,0.56,-6.79
2025-07-14T17:30:13.620028,4,-0.11,-0.1,0.02
2025-07-14T17:30:13.620441,6,-0.0,0.02,-6.75
2025-07-14T17:30:13.639480,2,-0.04,0.57,-6.79
2025-07-14T17:30:13.639808,4,-0.11,-0.08,0.02
2025-07-14T17:30:13.657276,6,-0.0,0.02,-6.76
2025-07-14T17:30:13.674877,2,-0.04,0.56,-6.79
2025-07-14T17:30:13.675178,4,-0.11,-0.09,0.03
2025-07-14T17:30:13.675509,6,-0.01,0.03,-6.76
2025-07-14T17:30:13.691257,2,-0.05,0.56,-6.78
2025-07-14T17:30:13.707764,4,-0.1,-0.09,0.02
2025-07-14T17:30:13.708221,6,-0.01,0.02,-6.76
2025-07-14T17:30:13.727215,2,-0.04,0.55,-6.79
2025-07-14T17:30:13.727615,4,-0.1,-0.09,0.03
2025-07-14T17:30:13.745528,6,0.01,0.03,-6.76
2025-07-14T17:30:13.763787,2,-0.05,0.56,-6.78
2025-07-14T17:30:13.764065,4,-0.1,-0.08,0.03
2025-07-14T17:30:13.764339,6,0.0,0.05,-6.76
2025-07-14T17:30:13.782013,2,-0.04,0.55,-6.79
2025-07-14T17:30:13.782402,4,-0.11,-0.1,0.02
2025-07-14T17:30:13.798319,6,-0.01,0.04,-6.76
