timestamp,sensor_id,roll,pitch,yaw
2025-07-14T17:59:08.312183,2,-0.01,-0.01,-0.0
2025-07-14T17:59:08.328004,4,-0.0,0.0,-0.0
2025-07-14T17:59:08.328162,6,-0.01,0.01,0.0
2025-07-14T17:59:08.341198,2,0.0,-0.01,-0.0
2025-07-14T17:59:08.355298,4,0.01,-0.01,-0.0
2025-07-14T17:59:08.355471,6,-0.02,0.01,0.0
2025-07-14T17:59:08.370317,2,0.0,0.0,-0.0
2025-07-14T17:59:08.386120,4,0.0,0.0,-0.0
2025-07-14T17:59:08.386569,6,-0.01,0.01,0.0
2025-07-14T17:59:08.403737,2,-0.0,0.01,-0.0
2025-07-14T17:59:08.404162,4,0.0,-0.0,-0.0
2025-07-14T17:59:08.420226,6,-0.01,0.0,0.0
2025-07-14T17:59:08.436475,2,-0.0,0.0,-0.0
2025-07-14T17:59:08.436873,4,0.01,-0.01,-0.0
2025-07-14T17:59:08.437397,6,-0.02,0.0,-0.0
2025-07-14T17:59:08.454823,2,-0.01,-0.01,-0.01
2025-07-14T17:59:08.472757,4,0.0,0.01,-0.0
2025-07-14T17:59:08.473195,6,-0.01,-0.0,0.0
2025-07-14T17:59:08.490085,2,-0.0,0.0,-0.01
2025-07-14T17:59:08.490465,4,0.01,-0.0,-0.0
2025-07-14T17:59:08.507580,6,-0.02,-0.01,-0.0
2025-07-14T17:59:08.524314,2,-0.0,-0.0,-0.01
2025-07-14T17:59:08.524729,4,0.02,-0.01,-0.0
2025-07-14T17:59:08.525115,6,-0.02,0.0,-0.0
2025-07-14T17:59:08.541714,2,-0.01,-0.01,-0.01
2025-07-14T17:59:08.542099,4,0.02,-0.0,-0.0
2025-07-14T17:59:08.558684,6,-0.02,0.01,-0.0
2025-07-14T17:59:08.576821,2,0.02,-0.0,-0.0
2025-07-14T17:59:08.577313,4,0.01,0.01,-0.0
2025-07-14T17:59:08.577805,6,-0.02,-0.0,-0.0
2025-07-14T17:59:08.594824,2,-0.01,0.01,0.0
2025-07-14T17:59:08.611781,4,0.01,-0.0,-0.01
2025-07-14T17:59:08.611947,6,-0.02,0.01,-0.0
2025-07-14T17:59:08.625003,2,-0.01,-0.01,0.0
